uniqid,pid_filter,dem_ex_1,dem_ex_2,dem_ex_3,rep_ex_1,rep_ex_2,rep_ex_3,gender,state,age,educ,race,hispanic,pship,pship_text,dem_branch,rep_branch,ind_branch,demlead4,replead4,libcon_1,libcon_2,libcon_3,libcon_4,libcon_5,libcon_6,media1_1,media1_2,media1_3,media1_4,media1_5,media1_6,media1_7,media1_9,media1_10,media1_11,media1_12,media1_13,media1_14,media1_15,media1_16,media2_1,media2_2,media2_3,media2_4,media2_5,media2_6,media2_7,media2_8,media2_9,media2_10,media2_11,media2_12,media2_13,pidimp,piddesc,pidwe,pidid,pidid1,ideo,pid7,pid3,name,recall_party,recall_order,recall_rating,cfscore,dwnom1,dwnom2,cfscoresdyn,Male,Age18_29,Age30_49,White,College_grad,Democrat,Republican,agenum,exec,gov,leg,legleader
R_8qOJZcPpf4XpK7j,Dem,obama,clinton,clintony,romney,reagan,none,Male,Nevada,18-29,High school degree or equivalent,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Barack Obama,Mitt Romney,1.5,6.9000001,1.2,6.9000001,1.4,6.5999999,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Extremely well,Rarely,Somewhat,,Liberal,1,Democrat,barack obama,dem,1,1.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,1,0,1,0,1,0,23.5,1,0,0,0
R_b6ZDuA7UzsfWMFn,Dem,obama,clinton,clinton,bush,bush junior,reagan,Male,Oklahoma,30-49,Bachelor's degree,More than one race,TRUE,Democrat,,Not very strong Democrat,,,Barack Obama,Ronald Reagan,2.5,6.9000001,2.4000001,6.9000001,3,7,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Very little,,Liberal,2,Democrat,barack obama,dem,1,2.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,0,1,1,0,39.5,1,0,0,0
R_0dKyD8fqp2XoF6t,Rep,reed,palosi,obama,rubio,lee,roberts,Female,Nebraska,50+,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Strong Republican,,Hillary Clinton,Ted Cruz,1.1,6.0999999,1,6.9000001,1.6,6.9000001,,,,,,,,,,,,The Tonight Show with Jay Leno,,,,,,The O'Reilly Factor,,,,,,,,,,,Not very important,Not very well,Rarely,Somewhat,,Conservative,7,Republican,barack obama,dem,3,1.6,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,1,0,1,60,1,0,0,0
R_72R4UzOHbjssg0B,Dem,clinton,obama,pelosi, george bush,reagan,nixon,Male,New York,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Ted Kennedy,John McCain,1.4,7,1.9,6.0999999,1.3,6.0999999,,ABS News Nightline,ABC World News,Today Show,NBC Nightly News,,,Good Morning America,CBS Evening News,CBS Morning News,,The Tonight Show with Jay Leno,,The Daily Show with Jon Stewart,,60 Minutes,The Late Show with David Letterman,,,,,,,Frontline,,Hardball with Chris Matthews,,,Extremely important,Very well,Most of the time,A great deal,,Moderate,3,Democrat,barack obama,dem,2,1.9,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,0,1,0,39.5,1,0,0,0
R_3kryC9SDwVZW5vL,Dem,barack obama,hillary clinton,harry reid,chis christie,jeb bush,scott walker,Female,Arkansas,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Joseph Biden,John Boehner,2,6,2,6.0999999,2,6.8000002,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Extremely important,Extremely well,All of the time,A great deal,,Liberal,1,Democrat,barack obama,dem,1,2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,1,0,39.5,1,0,0,0
R_6FszTxUNqrZtfi5,Dem,john f. kennedy,jimmy carter,oboma,ronald reagan,george bush,richard nixon,Male,Illinois,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,John McCain,7,2,6.0999999,4,5.0999999,4,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Conservative,1,Democrat,barack obama,dem,3,5.0999999,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,0,1,0,1,0,60,1,0,0,0
R_5i33C2moRgBtmO9,Dem,barack obama,harry reid,nancy pelosi,mitch mcconnell,john boehner,marco rubio,Male,Oklahoma,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Bill Clinton,Sarah Palin,2.9000001,6.8000002,2.4000001,6.4000001,2.4000001,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not very important,Very well,Some of the time,Somewhat,,Moderate,2,Democrat,barack obama,dem,1,2.9000001,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,1,1,0,39.5,1,0,0,0
R_eRlIpzIGcgaycyF,Ind,obama,max baucus,,bush,jon huntsman,,Male,California,18-29,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Neither,Al Gore,Ronald Reagan,4,4,4,4,4,4.0999999,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not important at all,Not at all,Never,Not at all,,I don't think in these terms,4,Independent,barack obama,dem,1,4,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,1,0,1,1,0,0,23.5,1,0,0,0
R_d6W067S54b7eIyp,Rep,barack obama,joe biden,,mitt romney,bill clinton,,Female,Iowa,18-29,High school degree or equivalent,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Hillary Clinton,John McCain,3,5.5999999,3.0999999,5,4.3000002,5.4000001,,,,Today Show,,,,Good Morning America,,,,,,,,,The Late Show with David Letterman,,,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,Conservative,6,Republican,barack obama,dem,1,3,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,1,0,1,0,0,1,23.5,1,0,0,0
R_0P0nxoNt2CGoPWJ,Dem,reid,pelosi,obama,nixon ,reagan,bush,Male,Missouri,50+,Bachelor's degree,White/Caucasian,FALSE,Other party (please specify below),Green,,,Closer to Democratic,Franklin D. Roosevelt,John McCain,5.1999998,4.0999999,5.1999998,6.3000002,1,6,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Extremely well,Most of the time,,Somewhat,Liberal,3,Democrat,barack obama,dem,3,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,0,1,1,1,0,60,1,0,0,0
R_01kfbdbpia3PypT,Dem,barack obama,bill clinton,john carey,george bush,george w. bush,ronald ragan,Female,Florida,30-49,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Al Gore,Mitt Romney,4.9000001,2.9000001,2.7,4.9000001,4,5,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Very little,,I don't think in these terms,2,Democrat,barack obama,dem,1,4.9000001,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,0,1,0,39.5,1,0,0,0
R_57kBiIj96kmJodD,Dem,obama,bill clinton,,john mccain,sarah palin,,Female,California,18-29,Some college,White/Caucasian,TRUE,Democrat,,Not very strong Democrat,,,Barack Obama,John McCain,1,7,1,7,1,7,,,,,,,,,,,,,,,None of these,,,,,Ellen DeGeneres Show,,,,,,,,,Not very important,Not very well,All of the time,Somewhat,,Liberal,2,Democrat,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,1,0,1,0,1,0,23.5,1,0,0,0
R_4SnQoN15U4CE9Vj,Dem,nancy pelosi,harry reid,barack obama,john boehner,chris christie,paul rand,Female,Arizona,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Hillary Clinton,Sarah Palin,1,7,1,7,1,7,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Liberal,2,Democrat,barack obama,dem,3,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,1,0,39.5,1,0,0,0
R_cFT8HljWWEAYjkx,Dem,barack obama,harry reid,nancy pelosi,ted cruz,chris christie,rush limbaugh,Male,Washington,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Hillary Clinton,Rand Paul,3.5,6.5999999,3.4000001,4.5999999,3,6,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,,,,,,,,,Rachel Maddow Show,,Not very important,Very well,Some of the time,Somewhat,,Liberal,1,Democrat,barack obama,dem,1,3.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,1,1,0,39.5,1,0,0,0
R_eRNXJBAewNMKSR7,Rep,b. obama,joe biden,nancy pelosi,george w. bush,ronald reagan,john kasich,Female,Ohio,50+,Some college,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Bill Clinton,Chris Christie,1,4,2,6,2,4,,,,,,,,,,,,,,,None of these,,,The O'Reilly Factor,,,,Fox and Friends,Fox News,,Hannity with Sean Hannity,,,,Extremely important,Very well,Rarely,A great deal,,Conservative,6,Republican,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,0,0,1,60,1,0,0,0
R_9MmYS1JnQ3zvOct,Dem,nancy pelosi,barack obama,don't know,george bush,ronald reagan,don't know,Male,New Jersey,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Bill Clinton,Sarah Palin,2.5999999,5,2.5,6.3000002,2.4000001,4.6999998,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Moderate,2,Democrat,barack obama,dem,2,2.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,1,1,0,39.5,1,0,0,0
R_4UAnbuZ4MHwv2qF,Ind,obama,bill clinton,john kennedy,george w bush,abe lincoln,richard nixon,Female,Texas,30-49,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Neither,Hillary Clinton,Ronald Reagan,1.6,4.0999999,5,4.0999999,5,4.0999999,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Very well,Never,Very little,,I don't think in these terms,4,Independent,barack obama,dem,1,1.6,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,0,0,39.5,1,0,0,0
R_3CWpN2oKyHRYf5z,Ind,bill clinton,barak obama,john f. kennedy,george bush,dick chenney,,Male,Georgia,18-29,Some college,White/Caucasian,FALSE,Independent,,,,Neither,Hillary Clinton,Mitt Romney,2,5.5,2.5999999,5.1999998,1,6.0999999,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Extremely well,Never,Somewhat,,I don't think in these terms,4,Independent,barack obama,dem,2,2.5999999,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,1,0,1,0,0,0,23.5,1,0,0,0
R_3vHQ8K3b2mEHXAp,Rep,obama,pelosi,reid,ted cruz,mike lee,sarah palin,Male,Georgia,50+,Advanced degree,White/Caucasian,FALSE,Republican,,,Strong Republican,,Bill Clinton,Ronald Reagan,1,7,1,7,1.9,7,,,,,,,,,,,,,,,None of these,,,,,,,Fox and Friends,Fox News,,Hannity with Sean Hannity,,,,Very important,Very well,Some of the time,Somewhat,,Conservative,7,Republican,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,0,1,1,0,1,60,1,0,0,0
R_dmTSCVB0CHB6y9L,Dem,barack obama,bill clinton,al gore,george bush,john mccain,sarah palin,Male,North Carolina,18-29,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John Kerry,Michele Bachmann,1,7,1,6,2,7,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Rarely,Somewhat,,Liberal,2,Democrat,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,1,0,1,1,1,0,23.5,1,0,0,0
R_ey2EZj4MvT4HUz3,Dem,barack obama,joe biden,hilary clinton,sarah palin,bobby jindal,john mccain,Female,Louisiana,50+,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,John Boehner,1.9,6,1.9,6,1.8,6,,,,Today Show,NBC Nightly News,,,,,,,,,,,60 Minutes,,,,,,,,,,,,,Very important,Extremely well,Rarely,Somewhat,,Liberal,1,Democrat,barack obama,dem,1,1.9,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,0,1,0,60,1,0,0,0
R_aYqubBN8iU7szat,Rep,president barack obama,harry reid,hillary rodham clinton,chris christie,sarah palin,john mccain,Female,California,50+,Some college,More than one race,FALSE,Republican,,,Not very strong Republican,,Nancy Pelosi,John Boehner,1.3,6.5,1.8,6.9000001,1.6,7,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,barack obama,dem,1,1.3,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,0,0,0,1,60,1,0,0,0
R_3rwwmRX8SKZ5rdH,Dem,barack obama,hillary clinton,john kerry,ronald reagan,mitt romney,ron cuccinelli,Female,Virginia,30-49,Some college,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,John F. Kennedy,John McCain,2.8,4.4000001,3.7,7,3.9000001,6.1999998,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Some of the time,Somewhat,,Liberal,1,Democrat,barack obama,dem,1,2.8,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,0,1,0,39.5,1,0,0,0
R_5AqIrF7sdLmA4eh,Dem,barack obama,bill clinton,hillary clinton,ronald reagan,george w. bush,dick cheney,Male,California,30-49,Bachelor's degree,Asian,FALSE,Democrat,,Not very strong Democrat,,,Al Gore,John Boehner,3.5,5.1999998,2.9000001,6,3.5,6.1999998,The Simpsons,,,,,,,,,,,,,,,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Very little,,Liberal,2,Democrat,barack obama,dem,1,3.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,0,1,1,0,39.5,1,0,0,0
R_bCQMfrqQdGp9jHD,Rep,harry reid,barrack obama,nancy pelosi,john boehner,eric cantor,ted cruz,Male,Florida,50+,Bachelor's degree,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Bill Clinton,Chris Christie,1.2,3.9000001,1.2,5.0999999,2.4000001,3.0999999,,ABS News Nightline,,,,The NewsHour with Jim Lehrer,,,CBS Evening News,,,,,,,60 Minutes,,The O'Reilly Factor,,,Face the Nation,,Fox News,,,,,,Extremely important,Extremely well,Most of the time,Somewhat,,Moderate,5,Republican,barack obama,dem,2,1.2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,0,1,1,0,1,60,1,0,0,0
R_24b8EDSRhYLjvBr,Ind,barack obama,bill clinton,jimmy carter,george w. bush,george h. w. bush,ronald reagan,Male,Illinois,30-49,Bachelor's degree,Asian,FALSE,Independent,,,,Neither,Franklin D. Roosevelt,John Boehner,1.5,6,3.5,6,1.5,5.5,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Extremely important,Extremely well,Rarely,A great deal,,I don't think in these terms,4,Independent,barack obama,dem,1,1.5,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,0,1,0,0,39.5,1,0,0,0
R_5uKxuMYAMTtk4MB,Dem,obama,clinton,bernie sanders,mitt romney,rush limbaugh,sarah palin,Male,Arkansas,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Nancy Pelosi,John Boehner,3.0999999,6,3.0999999,7,3.0999999,5,,,,Today Show,,,,,CBS Evening News,,CNN Headline News / Newsroom,,,,,60 Minutes,,The O'Reilly Factor,,,,,Fox News,,Hannity with Sean Hannity,Hardball with Chris Matthews,Rachel Maddow Show,,Not very important,Very well,Rarely,Very little,,Moderate,2,Democrat,barack obama,dem,1,3.0999999,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,1,1,0,39.5,1,0,0,0
R_1Tjil4arK3Z5tGZ,Rep,obama,nancy pelosi,harry reid,ronald regan,mitch mcconnell,john bohner,Female,North Carolina,30-49,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Bill Clinton,Paul Ryan,1,6,1,4.0999999,3.5999999,6,,,,,,,,,,,,,,,None of these,,,,None of these,,,,,,,,,,Not very important,Not very well,Rarely,Somewhat,,Conservative,6,Republican,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,0,1,39.5,1,0,0,0
R_1HoioADUG97Gw8R,Dem,obama,bill clinton,hilary clinton,george w. bush,richard nixon,george h.w. bush,Female,Pennsylvania,50+,Advanced degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,John F. Kennedy,,2,7,2,5,2,6,,,ABC World News,,,,,,,,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,,,,,,None of these,,,,,,,,,,Extremely important,Extremely well,Most of the time,A great deal,,Liberal,1,Democrat,barack obama,dem,1,2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,1,1,0,60,1,0,0,0
R_4MZRAavinKNE7Kl,Dem,bill clinton,barack obama,hilary clinton,john boenher,reince priebus,n/a,Female,California,30-49,High school degree or equivalent,White/Caucasian,FALSE,Independent,,,,Closer to Democratic,Al Gore,Ronald Reagan,2,6.5,1.9,7,2,6.5,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not very important,Not very well,Never,Very little,,Liberal,3,Democrat,barack obama,dem,2,1.9,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,0,1,0,39.5,1,0,0,0
R_4VFwcqSMPx7lGgR,Dem,barack obama,nancy pelosi,harry reid,john boehner,eric cantor,ted cruz,Male,Iowa,30-49,Some college,White/Caucasian,FALSE,Other party (please specify below),Green,,,Closer to Democratic,Hillary Clinton,Mitch McConnell,4.0999999,5.0999999,2,6.9000001,3,5.0999999,,,ABC World News,,,,,,,,,,,The Daily Show with Jon Stewart,,,The Late Show with David Letterman,,,,,,,,,,Rachel Maddow Show,,Not very important,Very well,Most of the time,,Somewhat,Liberal,3,Democrat,barack obama,dem,1,4.0999999,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,0,1,0,39.5,1,0,0,0
R_00zG6uxe3vkHZid,Rep,obama,reid,pelosie,bomner,mcconnel,romney,Male,Massachusetts,50+,High school degree or equivalent,White/Caucasian,FALSE,Independent,,,,Closer to Republican,Joseph Biden,George W. Bush,1.1,7,3.2,6.9000001,4,6.0999999,,ABS News Nightline,ABC World News,,,,,,,,,,,,,,The Late Show with David Letterman,,,,,,,,,,,,Very important,Very well,Some of the time,Somewhat,,Moderate,5,Republican,barack obama,dem,1,1.1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,0,1,0,0,1,60,1,0,0,0
R_1MOVLDi2Q80wADz,Dem,president obama,joe biden,michelle obama,mitt romney,george bush jr.,george bush sr.,Female,Texas,18-29,Some college,Black/African American,FALSE,Democrat,,Strong Democrat,,,John F. Kennedy,Sarah Palin,2.9000001,5.8000002,3.4000001,3.2,3,3.9000001,,,,,,,BET News,Good Morning America,,,CNN Headline News / Newsroom,The Tonight Show with Jay Leno,,,,,,,,Ellen DeGeneres Show,,,,,,,,The Early Show,Very important,Very well,Most of the time,Somewhat,,Moderate,1,Democrat,barack obama,dem,1,2.9000001,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,1,0,0,0,1,0,23.5,1,0,0,0
R_cAuVLukrIWuxewl,Dem,jimmy carter,president barak oboma,robert kenney,mitt romey,nickey haley,sarah palen,Female,South Carolina,50+,High school degree or equivalent,Black/African American,FALSE,Democrat,,Strong Democrat,,,Bill Clinton,Ronald Reagan,1,2.9000001,1,6.0999999,2.3,2.9000001,,,,,NBC Nightly News,,,Good Morning America,CBS Evening News,,,,,,,60 Minutes,,,,Ellen DeGeneres Show,,,,,,,,The Early Show,Very important,Extremely well,Some of the time,A great deal,,Liberal,1,Democrat,barack obama,dem,2,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,0,0,1,0,60,1,0,0,0
R_7allTmRNIrSL3gN,Ind,barack obama,bill clinton,hillary clinton,ted cruz ,rand paul,chris christie,Male,New York,30-49,Some college,White/Caucasian,FALSE,Independent,,,,Neither,Nancy Pelosi,John McCain,1.1,6.6999998,3.7,6.1999998,1.7,5.5999999,,,,,,,,,,,,,,,None of these,60 Minutes,,The O'Reilly Factor,,,,,Fox News,,,,,,Extremely important,Extremely well,Rarely,A great deal,,Moderate,4,Independent,barack obama,dem,1,1.1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,0,0,0,39.5,1,0,0,0
R_8ADk0HkiRWVCp5H,Rep,barrack obama,harry reid,joe biden,john mccain,mitt romney,john boehner,Female,Colorado,50+,Bachelor's degree,White/Caucasian,FALSE,Republican,,,Not very strong Republican,,Hillary Clinton,George W. Bush,1.9,6,2.0999999,6.1999998,2,6.0999999,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,60 Minutes,,,,,,,,,,,,,Not very important,Not very well,Some of the time,Somewhat,,Conservative,6,Republican,barack obama,dem,1,1.9,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,1,0,1,60,1,0,0,0
R_0ILy3p1rd7fJ1YN,Rep,brarack obama,nancy pelosi,harry reid,ted cruz,rand paul,sarah palin,Female,New York,50+,Some college,White/Caucasian,FALSE,Republican,,,Strong Republican,,Bill Clinton,Marco Rubio,1,6.1999998,1,6.3000002,2.2,5.1999998,,,,,,,,,,,,,,,None of these,,,The O'Reilly Factor,,,,Fox and Friends,Fox News,,Hannity with Sean Hannity,,,,Very important,Very well,Most of the time,A great deal,,Conservative,7,Republican,barack obama,dem,1,1,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,0,0,1,60,1,0,0,0
R_5BIkMWzDCBRYufX,Dem,barack obama,joe biden,wendy davis,george bush,dick cheney,ted cruz,Male,Texas,30-49,High school degree or equivalent,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John F. Kennedy,Mitt Romney,2,7,2,7,1,6,The Simpsons,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Not important at all,Not very well,Never,Very little,,Liberal,2,Democrat,barack obama,dem,1,2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,1,0,1,0,39.5,1,0,0,0
R_1AiZVHo7tb0RZHf,Dem,president obama,john kerry ,hilary clinton,john boehner,george w bush,sarah palin,Female,Indiana,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,Joseph Biden,Chris Christie,2,7,2,7,3,5.0999999,,,,,,,,,,,,,,The Daily Show with Jon Stewart,,,,,None of these,,,,,,,,,,Very important,Very well,Most of the time,Somewhat,,Moderate,2,Democrat,barack obama,dem,1,2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,1,0,39.5,1,0,0,0
R_0U7hP7FxwceitCJ,Dem,barack obama,joe biden,nancy pelosi,john boehner,eric cantor,kevin mccarthy,Female,California,50+,Some college,White/Caucasian,FALSE,Democrat,,Not very strong Democrat,,,John Kerry,John McCain,3,6,3,6,3,6,,,,,,,,,,,CNN Headline News / Newsroom,,,The Daily Show with Jon Stewart,,60 Minutes,,,,,,,,,,Hardball with Chris Matthews,Rachel Maddow Show,,Very important,Very well,Some of the time,Somewhat,,Liberal,2,Democrat,barack obama,dem,1,3,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,0,1,0,1,0,60,1,0,0,0
R_9owksClnd1ZNX1j,Dem,barack obama,nancy pelosi,joe biden,john boehner,ted cruz,paul ryan,Male,Texas,30-49,Bachelor's degree,Asian,FALSE,Independent,,,,Closer to Democratic,Bill Clinton,Mitt Romney,2.2,6,2.5,7,2.3,5.6999998,,,,Today Show,NBC Nightly News,,,,,,,The Tonight Show with Jay Leno,,,,,The Late Show with David Letterman,,,Ellen DeGeneres Show,,,,,,,,,Extremely important,Extremely well,Rarely,A great deal,,Moderate,3,Democrat,barack obama,dem,1,2.2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,0,1,0,1,1,0,39.5,1,0,0,0
R_bQqiwEOsGSQFfG5,Dem,barack obama,bill clinton,heidi heitkamp,george w. bush,mitt romney,rick berg,Female,North Dakota,30-49,Bachelor's degree,White/Caucasian,FALSE,Democrat,,Strong Democrat,,,Al Gore,Paul Ryan,2,6.5,2,6.5,4,7,,,,,NBC Nightly News,,,,,,CNN Headline News / Newsroom,,,,,,The Late Show with David Letterman,,,Ellen DeGeneres Show,,,,,,,,,Very important,Very well,Most of the time,A great deal,,Liberal,1,Democrat,barack obama,dem,1,2,-1.3023176,-0.328999996,-0.307999998,-1.2719998,0,0,1,1,1,1,0,39.5,1,0,0,0
R_brUGuKwidoni6Nf,Ind,obama,reid,clinton,mccain,christie,mcconnell,Male,Indiana,18-29,High school degree or equivalent,White/Caucasian,FALSE,Independent,,,,Neither,John Kerry,Marco Rubio,2.9000001,5.1999998,2.5,5,3.0999999,5.1999998,,,,,,,,,,,,,,,None of these,,,,,,,,,Frontline,,,,,Not very important,Not very well,Some of the time,Somewhat,,Moderate,4,Independent,barack obama,dem,1,2.9000001,-1.3023176,-0.328999996,-0.307999998,-1.2719998,1,1,0,1,0,0,0,23.5,1,0,0,0
